"Name";"DisplayName";"Description";"Enabled";"Direction";"Action";"Profile";"PolicyStore";"EdgeTraversalPolicy";"Platform";"Program";"Service";"InterfaceType";"InterfaceAlias";"ApplicationName";"ServiceName";"Group";"Owner";"DisplayGroup";"EnabledToString";"RuleState";"LocalAddresses";"RemoteAddresses";"LocalPorts";"RemotePorts";"Protocol";"Application";"IPsec";"Filters"
"{26994625-37E4-4857-B788-E222EBC84179}";"qBittorrent";;"True";"Inbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;;;;"True";"Active";"Any";"Any";"Any";"Any";"TCP";"C:\Program Files\qBittorrent\qbittorrent.exe";"";""
"{BE707B46-F098-42AB-B6AD-BC06A316594E}";"qBittorrent";;"True";"Inbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;;;;"True";"Active";"Any";"Any";"Any";"Any";"UDP";"C:\Program Files\qBittorrent\qbittorrent.exe";"";""
"{6A97EA3A-216B-4A7D-899E-E6CD157D8226}";"PowerToys.MouseWithoutBorders";;"True";"Inbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;;;;"True";"Active";"Any";"LocalSubnet";"Any";"Any";"Any";"C:\Program Files\PowerToys\PowerToys.MouseWithoutBorders.exe";"";""
"Microsoft.WindowsCamera_8wekyb3d8bbwe-Out-Allow-AllCapabilities";"Caméra Windows";"Caméra Windows";"True";"Outbound";"Allow";"Domain, Private, Public";;"Block";"System.String[]";;;;;;;"@{Microsoft.WindowsCamera_2025.2510.2.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsCamera/LensSDK/Resources/AppStoreName}";"S-1-5-21-349234613-936635038-205130404-1001";"Caméra Windows";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"Microsoft.WindowsCamera_8wekyb3d8bbwe-In-Allow-ServerCapability";"Caméra Windows";"Caméra Windows";"True";"Inbound";"Allow";"Domain, Private";;"Block";"System.String[]";;;;;;;"@{Microsoft.WindowsCamera_2025.2510.2.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsCamera/LensSDK/Resources/AppStoreName}";"S-1-5-21-349234613-936635038-205130404-1001";"Caméra Windows";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"{BF763EB7-28B0-4596-B0C9-2380C33CAA5D}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Inbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"TCP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\WindowsBackupClient.exe";"";""
"{39F5A593-B9E6-4540-8CE4-387879720E37}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Inbound";"Allow";"Private";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"TCP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\WindowsBackupClient.exe";"";""
"{5D53CE64-29F2-47D9-A9E3-94D861255232}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Inbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"UDP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\WindowsBackupClient.exe";"";""
"{3174EF4C-3C22-4DFC-A4ED-4CC350EDBFF1}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Inbound";"Allow";"Private";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"UDP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\WindowsBackupClient.exe";"";""
"{2F90767C-14AD-41BD-ABDF-0F819FED56F8}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Outbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"TCP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\WindowsBackupClient.exe";"";""
"{F198C153-8F6C-4857-87FF-B6CE91C0E63F}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Outbound";"Allow";"Private";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"TCP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\WindowsBackupClient.exe";"";""
"{9BA2B760-B837-4799-94A4-D60AB2A529A3}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Outbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"UDP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\WindowsBackupClient.exe";"";""
"{A2CE6DC4-BE35-400E-880F-CB19FCAB9445}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Outbound";"Allow";"Private";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"UDP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\WindowsBackupClient.exe";"";""
"{6C34B786-A1E9-4815-A10C-D42C1A527162}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Inbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"TCP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.OOBE_cw5n1h2txyewy\OobeHostApp.exe";"";""
"{4E42DA1A-8C01-44C4-A6AE-EFC47ED3977C}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Inbound";"Allow";"Private";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"TCP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.OOBE_cw5n1h2txyewy\OobeHostApp.exe";"";""
"{49B43A3A-EF5B-4066-9216-C2E3B1B87233}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Inbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"UDP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.OOBE_cw5n1h2txyewy\OobeHostApp.exe";"";""
"{561ECB79-8001-45CA-9D44-D5649BA211B5}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Inbound";"Allow";"Private";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"UDP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.OOBE_cw5n1h2txyewy\OobeHostApp.exe";"";""
"{C4572087-DB20-4C94-BE51-D6C638EC4B62}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Outbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"TCP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.OOBE_cw5n1h2txyewy\OobeHostApp.exe";"";""
"{37AED2C2-6F2A-43FD-9AE6-92A827CD7319}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Outbound";"Allow";"Private";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"TCP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.OOBE_cw5n1h2txyewy\OobeHostApp.exe";"";""
"{AD416EB2-9478-45AA-B57A-24C79DB0684D}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Outbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"UDP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.OOBE_cw5n1h2txyewy\OobeHostApp.exe";"";""
"{D4669E4C-A54E-4E57-A1C3-BD941D425D9B}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Outbound";"Allow";"Private";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"UDP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.OOBE_cw5n1h2txyewy\OobeHostApp.exe";"";""
"Microsoft.Windows.OOBENetworkCaptivePortal_cw5n1h2txyewy-Out-Allow-AllCapabilities";"Flux du portail captif";"Flux du portail captif";"True";"Outbound";"Allow";"Domain, Private, Public";;"Block";"System.String[]";;;;;;;"@{Microsoft.Windows.OOBENetworkCaptivePortal_10.0.26495.1000_neutral__cw5n1h2txyewy?ms-resource://Microsoft.Windows.OOBENetworkCaptivePortal/Resources/AppDisplayName}";"S-1-5-18";"Flux du portail captif";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"VIRT-HVRHTTPSL-In-TCP-NoScope";"Écouteur HTTPS de réplica Hyper-V (TCP-In)";"Règle entrante qui permet à l’écouteur de réplica Hyper-V d’accepter une connexion HTTPS à des fins de réplication. [TCP]";"False";"Inbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@%systemroot%\system32\vmms.exe,-253";;"Protocole HTTPS de réplica Hyper-V";"True";"Active";"Any";"Any";"443";"Any";"TCP";"System";"";""
"VIRTCL-WMI-RPCSS-In-TCP-NoScope";"Clients de gestion Microsoft Hyper-V - WMI (DCOM-In)";"Règle entrante pour les clients de gestion Microsoft Hyper-V autorisant la gestion WMI via DCOM. [TCP 135]";"True";"Inbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-60201";;"Clients de gestion Microsoft Hyper-V";"True";"Active";"Any";"Any";"135";"Any";"TCP";"%SystemRoot%\system32\svchost.exe";"";""
"VIRTCL-WMI-WINMGMT-In-TCP-NoScope";"Clients de gestion Microsoft Hyper-V - WMI (TCP-In)";"Règle entrante pour les clients de gestion Microsoft Hyper-V autorisant le trafic WMI distant. [TCP]";"True";"Inbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-60201";;"Clients de gestion Microsoft Hyper-V";"True";"Active";"Any";"Any";"Any";"Any";"TCP";"%SystemRoot%\system32\svchost.exe";"";""
"VIRTCL-WMI-ASYNC-In-TCP-NoScope";"Clients de gestion Microsoft Hyper-V - WMI (Async-In)";"Règle entrante pour les clients de gestion Microsoft Hyper-V autorisant le trafic WMI asynchrone. [TCP]";"True";"Inbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-60201";;"Clients de gestion Microsoft Hyper-V";"True";"Active";"Any";"Any";"Any";"Any";"TCP";"%SystemRoot%\system32\wbem\unsecapp.exe";"";""
"VIRT-WMI-WINMGMT-In-TCP-NoScope";"Hyper-V – WMI (TCP entrant)";"Règle de trafic entrant pour qu’Hyper-V autorise le trafic WMI à distance. [TCP]";"True";"Inbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@%systemroot%\system32\vmms.exe,-210";;"Hyper-V";"True";"Active";"Any";"Any";"Any";"Any";"TCP";"%SystemRoot%\system32\svchost.exe";"";""
"VIRT-WMI-ASYNC-In-TCP-NoScope";"Hyper-V – WMI (Async entrant)";"Règle de trafic entrant pour qu’Hyper-V autorise le trafic WMI asynchrone. [TCP]";"True";"Inbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@%systemroot%\system32\vmms.exe,-210";;"Hyper-V";"True";"Active";"Any";"Any";"Any";"Any";"TCP";"%systemroot%\system32\wbem\unsecapp.exe";"";""
"VIRT-REMOTEDESKTOP-In-TCP-NoScope";"Hyper-V (REMOTE_DESKTOP_TCP_IN)";"Règle de trafic entrant pour qu’Hyper-V autorise la connexion distante à l’ordinateur virtuel. [TCP 2179]";"True";"Inbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@%systemroot%\system32\vmms.exe,-210";;"Hyper-V";"True";"Active";"Any";"Any";"2179";"Any";"TCP";"%systemroot%\system32\vmms.exe";"";""
"VIRT-WMI-WINMGMT-Out-TCP-NoScope";"Hyper-V – WMI (TCP sortant)";"Règle de trafic sortant pour qu’Hyper-V autorise le trafic WMI à distance. [TCP]";"True";"Outbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@%systemroot%\system32\vmms.exe,-210";;"Hyper-V";"True";"Active";"Any";"Any";"Any";"Any";"TCP";"%SystemRoot%\system32\svchost.exe";"";""
"VIRTCL-WMI-WINMGMT-Out-TCP-NoScope";"Clients de gestion Microsoft Hyper-V - WMI (TCP-Out)";"Règle sortante pour les clients de gestion Microsoft Hyper-V autorisant le trafic WMI distant. [TCP]";"True";"Outbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-60201";;"Clients de gestion Microsoft Hyper-V";"True";"Active";"Any";"Any";"Any";"Any";"TCP";"%SystemRoot%\system32\svchost.exe";"";""
"VIRT-MIGL-In-TCP-NoScope";"Hyper-V (MIG-TCP entrant)";"Règle de trafic entrant pour qu’Hyper-V autorise le basculement planifié des ordinateurs virtuels. [TCP 6600]";"True";"Inbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@%systemroot%\system32\vmms.exe,-210";;"Hyper-V";"True";"Active";"Any";"Any";"6600";"Any";"TCP";"%systemroot%\system32\vmms.exe";"";""
"VIRT-WMI-RPCSS-In-TCP-NoScope";"Hyper-V – WMI (DCOM entrant)";"Règle de trafic entrant pour qu’Hyper-V autorise la gestion WMI via DCOM. [TCP 135]";"True";"Inbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@%systemroot%\system32\vmms.exe,-210";;"Hyper-V";"True";"Active";"Any";"Any";"135";"Any";"TCP";"%SystemRoot%\system32\svchost.exe";"";""
"VIRT-VMMS-RPC-EPMAP-In-NoScope";"Hyper-V (RPC-EPMAP)";"Règle de trafic entrant pour que le service RPCSS autorise le trafic RPC/TCP pour Hyper-V.";"True";"Inbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@%systemroot%\system32\vmms.exe,-210";;"Hyper-V";"True";"Active";"Any";"Any";"RPCEPMap";"Any";"TCP";"System";"";""
"VIRT-VMMS-RPC-In-NoScope";"Hyper-V (RPC)";"Règle de trafic entrant pour qu’Hyper-V autorise la gestion à distance via RPC/TCP.";"True";"Inbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@%systemroot%\system32\vmms.exe,-210";;"Hyper-V";"True";"Active";"Any";"Any";"RPC";"Any";"TCP";"System";"";""
"VIRT-HVRHTTPL-In-TCP-NoScope";"Écouteur HTTP de réplica Hyper-V (Tcp-In)";"Règle entrante qui permet à l’écouteur de réplica Hyper-V d’accepter une connexion HTTP à des fins de réplication. [TCP]";"False";"Inbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@%systemroot%\system32\vmms.exe,-251";;"Protocole HTTP de réplica Hyper-V";"True";"Active";"Any";"Any";"80";"Any";"TCP";"System";"";""
"Microsoft.WindowsCalculator_8wekyb3d8bbwe-Out-Allow-AllCapabilities";"Calculatrice Windows";"Calculatrice Windows";"False";"Outbound";"Allow";"Domain, Private, Public";;"Block";"System.String[]";;;;;;;"@{Microsoft.WindowsCalculator_11.2508.4.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsCalculator/Resources/AppStoreName}";"S-1-5-21-349234613-936635038-205130404-1001";"Calculatrice Windows";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"Microsoft.Windows.ShellExperienceHost_cw5n1h2txyewy-Out-Allow-AllCapabilities";"Expérience Windows Shell";"Expérience Windows Shell";"True";"Outbound";"Allow";"Domain, Private";;"Block";"System.String[]";;;;;;;"@{Microsoft.Windows.ShellExperienceHost_10.0.26100.7462_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.ShellExperienceHost/resources/PkgDisplayName}";"S-1-5-18";"Expérience Windows Shell";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"Microsoft.Windows.ShellExperienceHost_cw5n1h2txyewy-In-Allow-ServerCapability";"Expérience Windows Shell";"Expérience Windows Shell";"True";"Inbound";"Allow";"Domain, Private";;"Block";"System.String[]";;;;;;;"@{Microsoft.Windows.ShellExperienceHost_10.0.26100.7462_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.ShellExperienceHost/resources/PkgDisplayName}";"S-1-5-18";"Expérience Windows Shell";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"{946029F8-3E53-4FD8-91B5-D22694587795}";"Partage de fichiers et d’imprimantes (restrictif) (demande d’écho - ICMPv6 entrant)";"Les messages Demande d’écho sont envoyés en tant que demandes Ping à d’autres nœuds.";"True";"Inbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-28672";;"Partage de fichiers et d’imprimantes (restrictif)";"True";"Active";"Any";"Any";"RPC";"Any";"ICMPv6";"System";"";""
"{7B74AC3D-E765-4021-BE38-7995A2E3ABF6}";"Partage de fichiers et d’imprimantes (restrictif) (service spouleur – RPC-EPMAP)";"Règle de trafic entrant pour le service RPCSS pour autoriser le trafic RPC/TCP pour le service Spouleur.";"True";"Inbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-28672";;"Partage de fichiers et d’imprimantes (restrictif)";"True";"Active";"Any";"Any";"RPCEPMap";"Any";"TCP";"%SystemRoot%\system32\svchost.exe";"";""
"{1E72B9D2-0C51-439F-B44A-7C53FD912622}";"Partage de fichiers et d’imprimantes (restrictif) (Demande d’écho - ICMPv4 sortant)";"Les messages Demande d’écho sont envoyés en tant que demandes Ping à d’autres nœuds.";"True";"Outbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-28672";;"Partage de fichiers et d’imprimantes (restrictif)";"True";"Active";"Any";"Any";"RPC";"Any";"ICMPv4";"System";"";""
"{14AC6CD4-96D8-43D2-A7A0-10A60E96CF80}";"Partage de fichiers et d’imprimantes (restrictif) (Demande d’écho - ICMPv4 entrant)";"Les messages Demande d’écho sont envoyés en tant que demandes Ping à d’autres nœuds.";"True";"Inbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-28672";;"Partage de fichiers et d’imprimantes (restrictif)";"True";"Active";"Any";"Any";"RPC";"Any";"ICMPv4";"System";"";""
"{0C143EC7-9EFC-4A36-85F8-90865CD9E247}";"Partage de fichiers et d’imprimantes (restrictif) (SMB-sortie)";"Règle de trafic sortant pour le partage de fichiers et d’imprimantes pour autoriser la transmission et la réception de blocs SMB (Server Message Block) par le biais de canaux nommés. [TCP 445]";"True";"Outbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-28672";;"Partage de fichiers et d’imprimantes (restrictif)";"True";"Active";"Any";"Any";"Any";"445";"TCP";"System";"";""
"{DC10381F-8A58-472F-9225-88C439E8DC53}";"Partage de fichiers et d'imprimantes (Restrictif) (Worker du Service spouleur – RPC)";"Règle d'entrée du partage de fichiers et d'imprimantes permettant au Worker du service spouleur d'impression de communiquer via TCP/RPC.";"True";"Inbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-28672";;"Partage de fichiers et d’imprimantes (restrictif)";"True";"Active";"Any";"Any";"RPC";"Any";"TCP";"%SystemRoot%\system32\spoolsvworker.exe";"";""
"{7687C579-C78A-4E87-9316-D0378CB9D90B}";"Partage de fichiers et d’imprimantes (restrictif) (service spouleur – RPC)";"Règle de trafic entrant pour le partage de fichiers et d’imprimantes pour permettre au service Spouleur d’impression de communiquer via TCP/RPC.";"True";"Inbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-28672";;"Partage de fichiers et d’imprimantes (restrictif)";"True";"Active";"Any";"Any";"RPC";"Any";"TCP";"%SystemRoot%\system32\spoolsv.exe";"";""
"{B1C97499-4B4C-49C6-8E14-23F44789CA27}";"Partage de fichiers et d’imprimantes (restrictif) (LLMNR-UDP-sortie)";"Règle de trafic sortant pour le partage de fichiers et d’imprimantes pour autoriser la résolution de noms de multidiffusion locale de liaison. [UDP 5355]";"True";"Outbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-28672";;"Partage de fichiers et d’imprimantes (restrictif)";"True";"Active";"Any";"LocalSubnet";"Any";"5355";"UDP";"%SystemRoot%\system32\svchost.exe";"";""
"{C7C630D3-CFB7-4CEF-8EAF-9A038019C31C}";"Partage de fichiers et d’imprimantes (restrictif) (LLMNR-UDP-entrée)";"Règle de trafic entrant pour que le Partage de fichiers et d’imprimantes autorise la résolution LLMNR (Link Local Multicast Name Resolution)";"True";"Inbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-28672";;"Partage de fichiers et d’imprimantes (restrictif)";"True";"Active";"Any";"LocalSubnet";"5355";"Any";"UDP";"%SystemRoot%\system32\svchost.exe";"";""
"{AEC33FBB-24DF-4FF9-8815-F2C556751EF3}";"Partage de fichiers et d’imprimantes (restrictif) (SMB-entrée)";"Règle de trafic entrant pour le partage de fichiers et d’imprimantes pour autoriser la transmission et la réception de blocs SMB (Server Message Block) par le biais de canaux nommés. [TCP 445]";"True";"Inbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-28672";;"Partage de fichiers et d’imprimantes (restrictif)";"True";"Active";"Any";"Any";"445";"Any";"TCP";"System";"";""
"{3F101998-E0F1-4E7A-8E50-93D484D71751}";"Partage de fichiers et d’imprimantes (restrictif) (Demande d’écho - ICMPv6 sortant)";"Les messages Demande d’écho sont envoyés en tant que demandes Ping à d’autres nœuds.";"True";"Outbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-28672";;"Partage de fichiers et d’imprimantes (restrictif)";"True";"Active";"Any";"Any";"RPC";"Any";"ICMPv6";"System";"";""
"Microsoft.6365217CE6EB4_8wekyb3d8bbwe-Out-Allow-AllCapabilities";"Microsoft Defender";"Microsoft Defender";"True";"Outbound";"Allow";"Domain, Private, Public";;"Block";"System.String[]";;;;;;;"Microsoft Defender";"S-1-5-21-349234613-936635038-205130404-1001";"Microsoft Defender";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"Microsoft.6365217CE6EB4_8wekyb3d8bbwe-In-Allow-ServerCapability";"Microsoft Defender";"Microsoft Defender";"True";"Inbound";"Allow";"Domain, Private, Public";;"Allow";"System.String[]";;;;;;;"Microsoft Defender";"S-1-5-21-349234613-936635038-205130404-1001";"Microsoft Defender";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"Microsoft.GetHelp_8wekyb3d8bbwe-Out-Allow-AllCapabilities";"Obtenir de l'aide";"Obtenir de l'aide";"True";"Outbound";"Allow";"Domain, Private, Public";;"Block";"System.String[]";;;;;;;"@{Microsoft.GetHelp_10.2409.33293.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.GetHelp/Resources/appDisplayName}";"S-1-5-21-349234613-936635038-205130404-1001";"Obtenir de l'aide";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"Microsoft.GamingServices_8wekyb3d8bbwe-Out-Allow-AllCapabilities";"Services de jeu";"Services de jeu Microsoft";"True";"Outbound";"Allow";"Domain, Private, Public";;"Block";"System.String[]";;;;;;;"@{Microsoft.GamingServices_33.108.12001.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.GamingServices/Resources/GamingServicesDisplayName}";"S-1-5-21-349234613-936635038-205130404-1001";"Services de jeu";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"Microsoft.WindowsFeedbackHub_8wekyb3d8bbwe-Out-Allow-AllCapabilities";"Hub de commentaires";"Hub de commentaires";"False";"Outbound";"Allow";"Domain, Private, Public";;"Block";"System.String[]";;;;;;;"@{Microsoft.WindowsFeedbackHub_1.2512.16303.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsFeedbackHub/Resources/AppStoreName}";"S-1-5-21-349234613-936635038-205130404-1001";"Hub de commentaires";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"Microsoft.WindowsFeedbackHub_8wekyb3d8bbwe-In-Allow-ServerCapability";"Hub de commentaires";"Hub de commentaires";"True";"Inbound";"Allow";"Domain, Private";;"Block";"System.String[]";;;;;;;"@{Microsoft.WindowsFeedbackHub_1.2512.16303.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsFeedbackHub/Resources/AppStoreName}";"S-1-5-21-349234613-936635038-205130404-1001";"Hub de commentaires";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"{968C745A-4942-435A-8FD2-1A030BE3457A}";"Framework Service";"Framework Service";"True";"Inbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;;;;"True";"Active";"Any";"Any";"Any";"Any";"Any";"C:\Program Files (x86)\ASUS\ArmouryDevice\asus_framework.exe";"";""
"{48273F19-7DE2-4998-862B-302642C0B867}";"ArmourySocketServer";"ArmourySocketServer";"True";"Inbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;;;;"True";"Active";"Any";"Any";"Any";"Any";"Any";"C:\Program Files (x86)\ASUS\ArmouryDevice\dll\ArmourySocketServer\ArmourySocketServer.exe";"";""
"{A2F55FFC-DAE0-47C1-99DF-A6BECF6D1BBC}";"ArmouryHtmlDebugServer";"ArmouryHtmlDebugServer";"True";"Inbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;;;;"True";"Active";"Any";"Any";"Any";"Any";"Any";"C:\Program Files (x86)\ASUS\ArmouryDevice\dll\ArmourySocketServer\ArmouryHtmlDebugServer.exe";"";""
