"Name";"DisplayName";"Description";"Enabled";"Direction";"Action";"Profile";"PolicyStore";"EdgeTraversalPolicy";"Platform";"Program";"Service";"InterfaceType";"InterfaceAlias";"ApplicationName";"ServiceName";"Group";"Owner";"DisplayGroup";"EnabledToString";"RuleState";"LocalAddresses";"RemoteAddresses";"LocalPorts";"RemotePorts";"Protocol";"Application";"IPsec";"Filters"
"FPS-NB_Name-In-UDP-NoScope";"Partage de fichiers et d’imprimantes (NB-Nom-Entrée)";"Règle de trafic entrant pour le partage de fichiers et d’imprimantes pour autoriser la résolution de noms NetBIOS [UDP 137]";"False";"Inbound";"Allow";"Domain";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-28502";;"Partage de fichiers et d’imprimantes";"True";"Active";"Any";"Any";"137";"Any";"UDP";"System";"";""
"FPS-SpoolSvc-In-TCP-V2";"Partage de fichiers et d’imprimantes (restrictif) (service spouleur – RPC)";"Règle de trafic entrant pour le partage de fichiers et d’imprimantes pour permettre au service Spouleur d’impression de communiquer via TCP/RPC.";"False";"Inbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-28672";;"Partage de fichiers et d’imprimantes (restrictif)";"True";"Active";"Any";"Any";"RPC";"Any";"TCP";"%SystemRoot%\system32\spoolsv.exe";"";""
"FPS-NB_Session-In-TCP";"Partage de fichiers et d’imprimantes (NB-Session-Entrée)";"Règle de trafic entrant pour le partage de fichiers et d’imprimantes pour autoriser les connexions au service de session NetBIOS. [TCP 139]";"True";"Inbound";"Allow";"Private, Public";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-28502";;"Partage de fichiers et d’imprimantes";"True";"Active";"Any";"LocalSubnet";"139";"Any";"TCP";"System";"";""
"FPS-ICMP4-ERQ-In";"Partage de fichiers et d’imprimantes (Demande d’écho - Trafic entrant ICMPv4)";"Les messages Demande d’écho sont envoyés en tant que demandes Ping à d’autres nœuds.";"True";"Inbound";"Allow";"Private, Public";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-28502";;"Partage de fichiers et d’imprimantes";"True";"Active";"Any";"LocalSubnet4";"RPC";"Any";"ICMPv4";"System";"";""
"FPS-SpoolWorker-In-TCP-V2";"Partage de fichiers et d'imprimantes (Restrictif) (Worker du Service spouleur – RPC)";"Règle d'entrée du partage de fichiers et d'imprimantes permettant au Worker du service spouleur d'impression de communiquer via TCP/RPC.";"False";"Inbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-28672";;"Partage de fichiers et d’imprimantes (restrictif)";"True";"Active";"Any";"Any";"RPC";"Any";"TCP";"%SystemRoot%\system32\spoolsvworker.exe";"";""
"FPS-SMB-In-TCP";"Partage de fichiers et d’imprimantes (SMB-Entrée)";"Règle de trafic entrant pour le partage de fichiers et d’imprimantes pour autoriser la transmission et la réception de blocs SMB (Server Message Block) par le biais de canaux nommés. [TCP 445]";"True";"Inbound";"Allow";"Private, Public";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-28502";;"Partage de fichiers et d’imprimantes";"True";"Active";"Any";"LocalSubnet";"445";"Any";"TCP";"System";"";""
"FPS-SMB-Out-TCP-V2";"Partage de fichiers et d’imprimantes (restrictif) (SMB-sortie)";"Règle de trafic sortant pour le partage de fichiers et d’imprimantes pour autoriser la transmission et la réception de blocs SMB (Server Message Block) par le biais de canaux nommés. [TCP 445]";"False";"Outbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-28672";;"Partage de fichiers et d’imprimantes (restrictif)";"True";"Active";"Any";"Any";"Any";"445";"TCP";"System";"";""
"FPS-SMB-In-TCP-NoScope";"Partage de fichiers et d’imprimantes (SMB-Entrée)";"Règle de trafic entrant pour le partage de fichiers et d’imprimantes pour autoriser la transmission et la réception de blocs SMB (Server Message Block) par le biais de canaux nommés. [TCP 445]";"False";"Inbound";"Allow";"Domain";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-28502";;"Partage de fichiers et d’imprimantes";"True";"Active";"Any";"Any";"445";"Any";"TCP";"System";"";""
"FPS-ICMP6-ERQ-Out-NoScope";"Partage de fichiers et d’imprimantes (Demande d’écho - ICMPv6 sortant)";"Les messages Demande d’écho sont envoyés en tant que demandes Ping à d’autres nœuds.";"False";"Outbound";"Allow";"Domain";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-28502";;"Partage de fichiers et d’imprimantes";"True";"Active";"Any";"Any";"RPC";"Any";"ICMPv6";"System";"";""
"FPS-SpoolWorker-In-TCP-NoScope";"Partage de fichiers et d’imprimantes (Worker du service spouleur – RPC)";"Règle d'entrée du partage de fichiers et d'imprimantes permettant au Worker du service spouleur d'impression de communiquer via TCP/RPC.";"False";"Inbound";"Allow";"Domain";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-28502";;"Partage de fichiers et d’imprimantes";"True";"Active";"Any";"Any";"RPC";"Any";"TCP";"%SystemRoot%\system32\spoolsvworker.exe";"";""
"FPS-ICMP4-ERQ-In-V2";"Partage de fichiers et d’imprimantes (restrictif) (Demande d’écho - ICMPv4 entrant)";"Les messages Demande d’écho sont envoyés en tant que demandes Ping à d’autres nœuds.";"False";"Inbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-28672";;"Partage de fichiers et d’imprimantes (restrictif)";"True";"Active";"Any";"Any";"RPC";"Any";"ICMPv4";"System";"";""
"FPS-NB_Datagram-Out-UDP";"Partage de fichiers et d’imprimantes (NB-Datagramme-Sortie)";"Règle de trafic sortant pour le partage de fichiers et d’imprimantes pour autoriser la transmission et la réception des datagrammes NetBIOS [UDP 138]";"True";"Outbound";"Allow";"Private, Public";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-28502";;"Partage de fichiers et d’imprimantes";"True";"Active";"Any";"LocalSubnet";"Any";"138";"UDP";"System";"";""
"FPS-NB_Session-Out-TCP-NoScope";"Partage de fichiers et d’imprimantes (NB-Session-Sortie)";"Règle de trafic sortant pour le partage de fichiers et d’imprimantes pour autoriser les connexions au service de session NetBIOS. [TCP 139]";"False";"Outbound";"Allow";"Domain";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-28502";;"Partage de fichiers et d’imprimantes";"True";"Active";"Any";"Any";"Any";"139";"TCP";"System";"";""
"FPS-ICMP6-ERQ-In";"Partage de fichiers et d’imprimantes (Demande d’écho - ICMPv6 entrant)";"Les messages Demande d’écho sont envoyés en tant que demandes Ping à d’autres nœuds.";"True";"Inbound";"Allow";"Private, Public";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-28502";;"Partage de fichiers et d’imprimantes";"True";"Active";"Any";"LocalSubnet6";"RPC";"Any";"ICMPv6";"System";"";""
"FPS-ICMP4-ERQ-Out-V2";"Partage de fichiers et d’imprimantes (restrictif) (Demande d’écho - ICMPv4 sortant)";"Les messages Demande d’écho sont envoyés en tant que demandes Ping à d’autres nœuds.";"False";"Outbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-28672";;"Partage de fichiers et d’imprimantes (restrictif)";"True";"Active";"Any";"Any";"RPC";"Any";"ICMPv4";"System";"";""
"FPS-RPCSS-In-TCP-V2";"Partage de fichiers et d’imprimantes (restrictif) (service spouleur – RPC-EPMAP)";"Règle de trafic entrant pour le service RPCSS pour autoriser le trafic RPC/TCP pour le service Spouleur.";"False";"Inbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-28672";;"Partage de fichiers et d’imprimantes (restrictif)";"True";"Active";"Any";"Any";"RPCEPMap";"Any";"TCP";"%SystemRoot%\system32\svchost.exe";"";""
"FPS-ICMP6-ERQ-In-NoScope";"Partage de fichiers et d’imprimantes (Demande d’écho - ICMPv6 entrant)";"Les messages Demande d’écho sont envoyés en tant que demandes Ping à d’autres nœuds.";"False";"Inbound";"Allow";"Domain";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-28502";;"Partage de fichiers et d’imprimantes";"True";"Active";"Any";"Any";"RPC";"Any";"ICMPv6";"System";"";""
"FPS-NB_Name-Out-UDP";"Partage de fichiers et d’imprimantes (NB-Nom-Sortie)";"Règle de trafic sortant pour le partage de fichiers et d’imprimantes pour autoriser la résolution de noms NetBIOS [UDP 137]";"True";"Outbound";"Allow";"Private, Public";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-28502";;"Partage de fichiers et d’imprimantes";"True";"Active";"Any";"LocalSubnet";"Any";"137";"UDP";"System";"";""
"FPS-NB_Datagram-In-UDP";"Partage de fichiers et d’imprimantes (NB-Datagramme-Entrée)";"Règle de trafic entrant pour le partage de fichiers et d’imprimantes pour autoriser la transmission et la réception des datagrammes NetBIOS [UDP 138]";"True";"Inbound";"Allow";"Private, Public";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-28502";;"Partage de fichiers et d’imprimantes";"True";"Active";"Any";"LocalSubnet";"138";"Any";"UDP";"System";"";""
"FPS-ICMP4-ERQ-In-NoScope";"Partage de fichiers et d’imprimantes (Demande d’écho - Trafic entrant ICMPv4)";"Les messages Demande d’écho sont envoyés en tant que demandes Ping à d’autres nœuds.";"False";"Inbound";"Allow";"Domain";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-28502";;"Partage de fichiers et d’imprimantes";"True";"Active";"Any";"Any";"RPC";"Any";"ICMPv4";"System";"";""
"FPS-LLMNR-In-UDP";"Partage de fichiers et d’imprimantes (LLMNR-UDP-In)";"Règle de trafic entrant pour que le Partage de fichiers et d’imprimantes autorise la résolution LLMNR (Link Local Multicast Name Resolution)";"True";"Inbound";"Allow";"Private, Public";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-28502";;"Partage de fichiers et d’imprimantes";"True";"Active";"Any";"LocalSubnet";"5355";"Any";"UDP";"%SystemRoot%\system32\svchost.exe";"";""
"FPS-LLMNR-In-UDP_1";"Partage de fichiers et d’imprimantes (LLMNR-UDP-In)";"Règle de trafic entrant pour que le Partage de fichiers et d’imprimantes autorise la résolution LLMNR (Link Local Multicast Name Resolution)";"False";"Inbound";"Allow";"Domain";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-28502";;"Partage de fichiers et d’imprimantes";"True";"Active";"Any";"LocalSubnet";"5355";"Any";"UDP";"%SystemRoot%\system32\svchost.exe";"";""
"FPS-LLMNR-Out-UDP";"Partage de fichiers et d’imprimantes (LLMNR-UDP-Out)";"Règle de trafic sortant pour que le Partage de fichiers et d’imprimantes autorise la résolution LLMNR (Link Local Multicast Name Resolution]";"True";"Outbound";"Allow";"Private, Public";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-28502";;"Partage de fichiers et d’imprimantes";"True";"Active";"Any";"LocalSubnet";"Any";"5355";"UDP";"%SystemRoot%\system32\svchost.exe";"";""
"FPS-LLMNR-Out-UDP_1";"Partage de fichiers et d’imprimantes (LLMNR-UDP-Out)";"Règle de trafic sortant pour que le Partage de fichiers et d’imprimantes autorise la résolution LLMNR (Link Local Multicast Name Resolution]";"False";"Outbound";"Allow";"Domain";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-28502";;"Partage de fichiers et d’imprimantes";"True";"Active";"Any";"LocalSubnet";"Any";"5355";"UDP";"%SystemRoot%\system32\svchost.exe";"";""
"FPS-ICMP6-ERQ-In-V2";"Partage de fichiers et d’imprimantes (restrictif) (demande d’écho - ICMPv6 entrant)";"Les messages Demande d’écho sont envoyés en tant que demandes Ping à d’autres nœuds.";"False";"Inbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;"@FirewallAPI.dll,-28672";;"Partage de fichiers et d’imprimantes (restrictif)";"True";"Active";"Any";"Any";"RPC";"Any";"ICMPv6";"System";"";""
"microsoft.windowscommunicationsapps_8wekyb3d8bbwe-Out-Allow-AllCapabilities";"Courrier et calendrier";"Courrier et calendrier";"True";"Outbound";"Allow";"Domain, Private, Public";;"Block";"System.String[]";;;;;;;"@{microsoft.windowscommunicationsapps_16005.14326.22342.0_x64__8wekyb3d8bbwe?ms-resource://microsoft.windowscommunicationsapps/hxoutlookintl/AppManifest_OutlookDesktop_DisplayName}";"S-1-5-21-349234613-936635038-205130404-1001";"Courrier et calendrier";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"microsoft.windowscommunicationsapps_8wekyb3d8bbwe-In-Allow-ServerCapability";"Courrier et calendrier";"Courrier et calendrier";"True";"Inbound";"Allow";"Domain, Private, Public";;"Allow";"System.String[]";;;;;;;"@{microsoft.windowscommunicationsapps_16005.14326.22342.0_x64__8wekyb3d8bbwe?ms-resource://microsoft.windowscommunicationsapps/hxoutlookintl/AppManifest_OutlookDesktop_DisplayName}";"S-1-5-21-349234613-936635038-205130404-1001";"Courrier et calendrier";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"MicrosoftWindows.LKG.AccountsService_cw5n1h2txyewy-Out-Allow-AllCapabilities";"@{MicrosoftWindows.LKG.AccountsService_1000.26100.3775.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.LKG.AccountsService/Resources/ProductPkgDisplayName}";"@{MicrosoftWindows.LKG.AccountsService_1000.26100.3775.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.LKG.AccountsService/Resources/ProductPkgDisplayName}";"True";"Outbound";"Allow";"Domain, Private, Public";;"Block";"System.String[]";;;;;;;"@{MicrosoftWindows.LKG.AccountsService_1000.26100.3775.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.LKG.AccountsService/Resources/ProductPkgDisplayName}";"S-1-5-18";"@{MicrosoftWindows.LKG.AccountsService_1000.26100.3775.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.LKG.AccountsService/Resources/ProductPkgDisplayName}";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"MicrosoftWindows.LKG.DesktopSpotlight_cw5n1h2txyewy-Out-Allow-AllCapabilities";"@{MicrosoftWindows.LKG.DesktopSpotlight_1000.26100.3775.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.LKG.DesktopSpotlight/Resources/ProductPkgDisplayName}";"@{MicrosoftWindows.LKG.DesktopSpotlight_1000.26100.3775.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.LKG.DesktopSpotlight/Resources/ProductPkgDisplayName}";"True";"Outbound";"Allow";"Domain, Private, Public";;"Block";"System.String[]";;;;;;;"@{MicrosoftWindows.LKG.DesktopSpotlight_1000.26100.3775.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.LKG.DesktopSpotlight/Resources/ProductPkgDisplayName}";"S-1-5-18";"@{MicrosoftWindows.LKG.DesktopSpotlight_1000.26100.3775.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.LKG.DesktopSpotlight/Resources/ProductPkgDisplayName}";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"MicrosoftWindows.LKG.DesktopSpotlight_cw5n1h2txyewy-In-Allow-ServerCapability";"@{MicrosoftWindows.LKG.DesktopSpotlight_1000.26100.3775.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.LKG.DesktopSpotlight/Resources/ProductPkgDisplayName}";"@{MicrosoftWindows.LKG.DesktopSpotlight_1000.26100.3775.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.LKG.DesktopSpotlight/Resources/ProductPkgDisplayName}";"True";"Inbound";"Allow";"Domain, Private";;"Block";"System.String[]";;;;;;;"@{MicrosoftWindows.LKG.DesktopSpotlight_1000.26100.3775.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.LKG.DesktopSpotlight/Resources/ProductPkgDisplayName}";"S-1-5-18";"@{MicrosoftWindows.LKG.DesktopSpotlight_1000.26100.3775.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.LKG.DesktopSpotlight/Resources/ProductPkgDisplayName}";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"MicrosoftWindows.LKG.IrisService_cw5n1h2txyewy-Out-Allow-AllCapabilities";"@{MicrosoftWindows.LKG.IrisService_1000.26100.3775.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.LKG.IrisService/Resources/ProductPkgDisplayName}";"@{MicrosoftWindows.LKG.IrisService_1000.26100.3775.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.LKG.IrisService/Resources/ProductPkgDisplayName}";"True";"Outbound";"Allow";"Domain, Private, Public";;"Block";"System.String[]";;;;;;;"@{MicrosoftWindows.LKG.IrisService_1000.26100.3775.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.LKG.IrisService/Resources/ProductPkgDisplayName}";"S-1-5-18";"@{MicrosoftWindows.LKG.IrisService_1000.26100.3775.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.LKG.IrisService/Resources/ProductPkgDisplayName}";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"MicrosoftWindows.LKG.RulesEngine_cw5n1h2txyewy-Out-Allow-AllCapabilities";"@{MicrosoftWindows.LKG.RulesEngine_1000.26100.3775.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.LKG.RulesEngine/Resources/ProductPkgDisplayName}";"@{MicrosoftWindows.LKG.RulesEngine_1000.26100.3775.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.LKG.RulesEngine/Resources/ProductPkgDisplayName}";"True";"Outbound";"Allow";"Domain, Private, Public";;"Block";"System.String[]";;;;;;;"@{MicrosoftWindows.LKG.RulesEngine_1000.26100.3775.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.LKG.RulesEngine/Resources/ProductPkgDisplayName}";"S-1-5-18";"@{MicrosoftWindows.LKG.RulesEngine_1000.26100.3775.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.LKG.RulesEngine/Resources/ProductPkgDisplayName}";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"MicrosoftWindows.LKG.SpeechRuntime_cw5n1h2txyewy-Out-Allow-AllCapabilities";"@{MicrosoftWindows.LKG.SpeechRuntime_1000.26100.3775.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.LKG.SpeechRuntime/Resources/ProductPkgDisplayName}";"@{MicrosoftWindows.LKG.SpeechRuntime_1000.26100.3775.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.LKG.SpeechRuntime/Resources/ProductPkgDisplayName}";"True";"Outbound";"Allow";"Domain, Private, Public";;"Block";"System.String[]";;;;;;;"@{MicrosoftWindows.LKG.SpeechRuntime_1000.26100.3775.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.LKG.SpeechRuntime/Resources/ProductPkgDisplayName}";"S-1-5-18";"@{MicrosoftWindows.LKG.SpeechRuntime_1000.26100.3775.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.LKG.SpeechRuntime/Resources/ProductPkgDisplayName}";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"{a3802660-1588-4a7e-82ed-a3bcaf09d3e1}";"adu.exe";"AsusDriverUpdate";"True";"Inbound";"Allow";"Any";;"Block";"System.String[]";;;;;;;;;;"True";"Active";"Any";"Any";"Any";"Any";"Any";"C:\Program Files\ASUS\AsusDriverHub\adu.exe";"";""
"A-Volute.28054DF1F58B4_w2gh52qy24etm-Out-Allow-AllCapabilities";"Sonic Radar 3";"Sonic Radar 3";"True";"Outbound";"Allow";"Domain, Private, Public";;"Block";"System.String[]";;;;;;;"Sonic Radar 3";"S-1-5-21-349234613-936635038-205130404-1001";"Sonic Radar 3";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"A-Volute.SonicStudio3_w2gh52qy24etm-Out-Allow-AllCapabilities";"Sonic Studio 3";"Sonic Studio 3";"True";"Outbound";"Allow";"Domain, Private, Public";;"Block";"System.String[]";;;;;;;"Sonic Studio 3";"S-1-5-21-349234613-936635038-205130404-1001";"Sonic Studio 3";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"Microsoft.Windows.OOBENetworkCaptivePortal_cw5n1h2txyewy-Out-Allow-AllCapabilities";"Flux du portail captif";"Flux du portail captif";"True";"Outbound";"Allow";"Domain, Private, Public";;"Block";"System.String[]";;;;;;;"@{Microsoft.Windows.OOBENetworkCaptivePortal_10.0.26100.1000_neutral__cw5n1h2txyewy?ms-resource://Microsoft.Windows.OOBENetworkCaptivePortal/Resources/AppDisplayName}";"S-1-5-18";"Flux du portail captif";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"AppUp.IntelOptaneMemoryandStorageManagement_8j3eq9eme6ctt-Out-Allow-AllCapabilities";"Intel® Optane™ Memory and Storage Management";"Intel® Optane™ Memory and Storage Management";"True";"Outbound";"Allow";"Domain, Private, Public";;"Block";"System.String[]";;;;;;;"Intel® Optane™ Memory and Storage Management";"S-1-5-21-349234613-936635038-205130404-1001";"Intel® Optane™ Memory and Storage Management";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"Microsoft.Todos_8wekyb3d8bbwe-Out-Allow-AllCapabilities";"Microsoft To Do";"Microsoft To Do";"True";"Outbound";"Allow";"Domain, Private, Public";;"Block";"System.String[]";;;;;;;"@{Microsoft.Todos_0.148.3611.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.Todos/Resources/app_name_ms_todo}";"S-1-5-21-349234613-936635038-205130404-1001";"Microsoft To Do";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"Microsoft.Todos_8wekyb3d8bbwe-In-Allow-ServerCapability";"Microsoft To Do";"Microsoft To Do";"True";"Inbound";"Allow";"Domain, Private";;"Block";"System.String[]";;;;;;;"@{Microsoft.Todos_0.148.3611.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.Todos/Resources/app_name_ms_todo}";"S-1-5-21-349234613-936635038-205130404-1001";"Microsoft To Do";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"MicrosoftWindows.55182690.Taskbar_cw5n1h2txyewy-Out-Allow-AllCapabilities";"@{MicrosoftWindows.55182690.Taskbar_1000.26100.4061.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.55182690.Taskbar/Resources/ProductPkgDisplayName}";"@{MicrosoftWindows.55182690.Taskbar_1000.26100.4061.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.55182690.Taskbar/Resources/ProductPkgDisplayName}";"True";"Outbound";"Allow";"Domain, Private, Public";;"Block";"System.String[]";;;;;;;"@{MicrosoftWindows.55182690.Taskbar_1000.26100.4061.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.55182690.Taskbar/Resources/ProductPkgDisplayName}";"S-1-5-18";"@{MicrosoftWindows.55182690.Taskbar_1000.26100.4061.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.55182690.Taskbar/Resources/ProductPkgDisplayName}";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"MicrosoftWindows.LKG.TwinSxS_cw5n1h2txyewy-Out-Allow-AllCapabilities";"@{MicrosoftWindows.LKG.TwinSxS_1000.26100.4061.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.LKG.TwinSxS/Resources/ProductPkgDisplayName}";"@{MicrosoftWindows.LKG.TwinSxS_1000.26100.4061.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.LKG.TwinSxS/Resources/ProductPkgDisplayName}";"True";"Outbound";"Allow";"Domain, Private, Public";;"Block";"System.String[]";;;;;;;"@{MicrosoftWindows.LKG.TwinSxS_1000.26100.4061.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.LKG.TwinSxS/Resources/ProductPkgDisplayName}";"S-1-5-18";"@{MicrosoftWindows.LKG.TwinSxS_1000.26100.4061.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.LKG.TwinSxS/Resources/ProductPkgDisplayName}";"True";"Active";"Any";"Any";"Any";"Any";"Any";"Any";"";""
"{7C37B49F-6C04-4255-A060-61CACE50A67E}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Inbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"TCP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\WindowsBackupClient.exe";"";""
"{D2BB07C1-9FA5-4F04-A35D-9D5C8B93F93F}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Inbound";"Allow";"Private";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"TCP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\WindowsBackupClient.exe";"";""
"{0043FFB0-520A-43EE-8506-469D40719C25}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Inbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"UDP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\WindowsBackupClient.exe";"";""
"{0B8CC605-7DA4-4FE2-B134-CBEC96245B12}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Inbound";"Allow";"Private";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"UDP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\WindowsBackupClient.exe";"";""
"{AC77A8DB-C63D-4653-BFC3-A6BB97CCA852}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Outbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"TCP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\WindowsBackupClient.exe";"";""
"{8A8AC1D8-E970-4469-BF7C-3DECECC2DA6F}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Outbound";"Allow";"Private";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"TCP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\WindowsBackupClient.exe";"";""
"{98A99C85-E912-482D-B515-9CB3407FBCB8}";"ms-resource:ProductPkgDisplayName";"ms-resource:ProductPkgDisplayName";"True";"Outbound";"Allow";"Public";;"Block";"System.String[]";;;;;;;"{78E1CD88-49E3-476E-B926-580E596AD309}";;"{78E1CD88-49E3-476E-B926-580E596AD309}";"True";"Active";"Any";"Any";"7000";"Any";"UDP";"C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\WindowsBackupClient.exe";"";""
